timestamp,encoder_distance,yaw_true
1748710033.1658292,20.86620863569695,-1.525182843208313
1748710033.2200098,20.86621030795636,-1.5251848697662354
1748710033.2534564,20.867002264262265,-1.5256179571151733
1748710033.286965,20.871113946851757,-1.5241115093231201
1748710033.3205173,20.874941822959148,-1.5228536128997803
1748710033.353923,20.87837976999038,-1.5215333700180054
1748710033.3873343,20.880567682016057,-1.5207769870758057
1748710033.4207797,20.88372832596563,-1.5198235511779785
1748710033.4541779,20.887832712011733,-1.5186870098114014
1748710033.4876103,20.89089202465496,-1.5180755853652954
1748710033.5210078,20.893014342174357,-1.517030954360962
1748710033.5544586,20.896966105367873,-1.5165398120880127
1748710033.5878634,20.89908046548913,-1.5152732133865356
1748710033.6212752,20.902116182001603,-1.5147074460983276
1748710033.654678,20.9060520354873,-1.5140427350997925
1748710033.6881237,20.909062913088516,-1.5131326913833618
1748710033.7215376,20.91107926307695,-1.5126842260360718
1748710033.7554464,20.9140119218103,-1.5123291015625
1748710033.7893498,20.91512063814544,-1.5117480754852295
1748710033.8227513,20.91815068485738,-1.510962724685669
1748710033.8563023,20.92239090855441,-1.5100010633468628
1748710033.8904035,20.925328722103117,-1.5098578929901123
1748710033.9238558,20.92623613224675,-1.5093103647232056
1748710033.957255,20.930264855539143,-1.5084316730499268
1748710033.9909806,20.93329177587309,-1.5081729888916016
1748710034.024377,20.93732212062572,-1.5073578357696533
1748710034.0578156,20.940242865997956,-1.5066380500793457
1748710034.0911887,20.943372420628794,-1.5063889026641846
1748710034.1246004,20.94730700969158,-1.5058692693710327
1748710034.1579995,20.951330143361563,-1.5050419569015503
1748710034.191408,20.9549745497773,-1.5043846368789673
1748710034.2248075,20.95854115484294,-1.5041568279266357
1748710034.2581613,20.961599858443996,-1.5037471055984497
1748710034.2916148,20.964632402796983,-1.5033937692642212
1748710034.325017,20.967666199889816,-1.5028761625289917
1748710034.3584428,20.970602846062672,-1.5025172233581543
1748710034.3918161,20.973713611195077,-1.5022120475769043
1748710034.425463,20.976632915824315,-1.501428484916687
1748710034.4588668,20.979759727859957,-1.50136137008667
1748710034.492312,20.98279106595956,-1.501480221748352
1748710034.5257576,20.984799577466944,-1.5008314847946167
1748710034.5591865,20.988838347326112,-1.5002801418304443
1748710034.5927086,20.99187317726317,-1.5004074573516846
1748710034.6261678,20.993889631593014,-1.5001282691955566
1748710034.659574,20.997816340469758,-1.499964952468872
1748710034.6930723,20.999931355851803,-1.499549150466919
1748710034.7265995,21.0039704197221,-1.4995369911193848
1748710034.7600207,21.005892046716923,-1.4990125894546509
1748710034.7934215,21.009944030618346,-1.4991763830184937
1748710034.8270266,21.013076139239608,-1.4987987279891968
1748710034.8604364,21.01610072702974,-1.498536467552185
1748710034.893855,21.019141317289236,-1.4985897541046143
1748710034.9273224,21.02127208560424,-1.4979851245880127
1748710034.9607573,21.025138953388485,-1.4977257251739502
1748710034.9946146,21.027261444520796,-1.497646689414978
1748710035.0281405,21.02938427862075,-1.4975841045379639
1748710035.0615427,21.033235208900667,-1.4973763227462769
1748710035.094945,21.035360697145094,-1.4973212480545044
1748710035.1284971,21.03941362000929,-1.4970166683197021
1748710035.1618786,21.042462704547376,-1.496835708618164
1748710035.1952236,21.044606531943717,-1.496769666671753
1748710035.228647,21.048559397712996,-1.4968477487564087
1748710035.2620614,21.050594551289233,-1.4966424703598022
1748710035.295493,21.053637422360122,-1.4965386390686035
1748710035.3289006,21.056568006538818,-1.4964368343353271
1748710035.362334,21.059704650335505,-1.496218204498291
1748710035.396246,21.062738151759824,-1.4962605237960815
1748710035.4299517,21.06586162445561,-1.4961159229278564
1748710035.4633577,21.069807186907802,-1.4961106777191162
1748710035.496766,21.07283674964989,-1.4959481954574585
1748710035.53022,21.07576125954159,-1.4957994222640991
1748710035.563626,21.078896605343886,-1.4957243204116821
1748710035.5970316,21.080927684042056,-1.4957427978515625
1748710035.6338692,21.085978691628483,-1.495545506477356
1748710035.6672437,21.089000735854363,-1.4957501888275146
1748710035.7006524,21.091928297611144,-1.4956704378128052
1748710035.7340703,21.095949802297948,-1.4952787160873413
1748710035.767623,21.098360678866914,-1.4953700304031372
1748710035.8011477,21.102078556600535,-1.4954510927200317
1748710035.8345597,21.10510109857687,-1.4953064918518066
1748710035.868131,21.107117252728244,-1.4952043294906616
1748710035.901537,21.110040906420704,-1.4949746131896973
1748710035.9349418,21.11316325728302,-1.4952259063720703
1748710035.9703798,21.11618406111156,-1.495151400566101
1748710036.003785,21.119200649725833,-1.49510657787323
1748710036.037227,21.121204125323384,-1.4952892065048218
1748710036.0706463,21.124183446347022,-1.4952009916305542
1748710036.1040606,21.127127155029186,-1.4951329231262207
1748710036.137487,21.129934947715437,-1.4952789545059204
1748710036.1708848,21.131944366974054,-1.4953863620758057
1748710036.2043147,21.13412213933636,-1.495370864868164
1748710036.2379274,21.137476663869357,-1.4953632354736328
1748710036.272441,21.139496036052783,-1.4950191974639893
1748710036.3058407,21.141218495604907,-1.4953876733779907
1748710036.3392558,21.144793129438078,-1.4953817129135132
1748710036.3727121,21.148286490773433,-1.4953054189682007
1748710036.4060905,21.15085803955534,-1.4952071905136108
1748710036.4395156,21.1526310552641,-1.4954725503921509
1748710036.4729257,21.15596164476478,-1.495719313621521
1748710036.5063365,21.15752062500566,-1.4957153797149658
1748710036.5397425,21.16075004565034,-1.495619535446167
1748710036.5731387,21.163049919732178,-1.4958465099334717
1748710036.606537,21.16547671347869,-1.4958134889602661
1748710036.639945,21.167707921959032,-1.4960559606552124
1748710036.6734393,21.170066260325388,-1.4958876371383667
1748710036.7073162,21.17148836974359,-1.4960453510284424
1748710036.740722,21.174501232013224,-1.4964613914489746
1748710036.7741117,21.17673875792916,-1.4964280128479004
1748710036.8075147,21.17808998254645,-1.4965956211090088
1748710036.8409114,21.18020685590585,-1.4972004890441895
1748710036.8743384,21.182256850059694,-1.4968229532241821
1748710036.907938,21.18375543105852,-1.4974040985107422
1748710036.941337,21.186502069141994,-1.4971510171890259
1748710036.9747467,21.188633233020365,-1.4977859258651733
1748710037.008147,21.190608094469454,-1.4974828958511353
1748710037.0415552,21.191988142753306,-1.4977145195007324
1748710037.0749543,21.193958827401566,-1.4980193376541138
1748710037.1084273,21.19690909659844,-1.498531699180603
1748710037.1418273,21.199273486495954,-1.498698115348816
1748710037.1752672,21.201932640810796,-1.4991711378097534
1748710037.2086701,21.205888588497636,-1.499335527420044
1748710037.2420795,21.211370048866296,-1.5004421472549438
1748710037.2755103,21.215472990912108,-1.5006778240203857
1748710037.3089175,21.219564196211394,-1.5005046129226685
1748710037.3423371,21.22349248569371,-1.5016593933105469
1748710037.3757436,21.2261519328165,-1.5015103816986084
1748710037.40922,21.23143531423856,-1.503102421760559
1748710037.4438329,21.23400507310597,-1.5037859678268433
1748710037.477237,21.237704230440446,-1.5042548179626465
1748710037.511319,21.241614078935633,-1.5037180185317993
1748710037.5447142,21.245314925708335,-1.5043152570724487
1748710037.5781224,21.24896286356255,-1.5045967102050781
1748710037.6114852,21.252547360121635,-1.5051865577697754
1748710037.6450574,21.25608519683174,-1.5045045614242554
1748710037.6785762,21.259445174392,-1.505631923675537
1748710037.7119975,21.26299056308424,-1.5053303241729736
