timestamp,encoder_distance,yaw_true
1749131997.8810549,17.95083308764445,0.009076975286006927
1749131998.067154,17.950845141425457,0.009073112159967422
1749131998.1397216,17.95090429217399,0.008558183908462524
1749131998.1734025,17.953990613768326,0.009144515730440617
1749131998.2068007,17.95792375755297,0.010213769041001797
1749131998.2402077,17.965456709030583,0.009639940224587917
1749131998.2736287,17.974840669166912,0.011334856040775776
1749131998.3076124,17.978365390539075,0.010857591405510902
1749131998.3411074,17.991042356743467,0.011727698147296906
1749131998.3748038,18.001714530595187,0.012255503796041012
1749131998.4082086,18.012130545390615,0.012931372039020061
1749131998.4416199,18.022609845038264,0.01636696793138981
1749131998.4749866,18.029293064523955,0.018645457923412323
1749131998.5084171,18.043617670250296,0.017336493358016014
1749131998.541815,18.050658740072315,0.017481951043009758
1749131998.575409,18.060934432043922,0.016810810193419456
1749131998.6113746,18.07196469403361,0.017408067360520363
1749131998.644799,18.08261941683679,0.01575957052409649
1749131998.6782043,18.093064218922827,0.017451582476496696
1749131998.7116723,18.103054153767108,0.02472754754126072
1749131998.745141,18.109556842708752,0.02856081910431385
1749131998.7785494,18.12275051893549,0.026292867958545685
1749131998.8119786,18.12945729949992,0.022698311135172844
1749131998.8454149,18.136156019695292,0.023638062179088593
1749131998.8788984,18.146081520653954,0.02242727018892765
1749131998.9123044,18.159629337340895,0.02091175690293312
1749131998.9457467,18.166482788224865,0.022196326404809952
1749131998.9798105,18.180223569514116,0.025959990918636322
1749131999.0140505,18.190647752798107,0.027124229818582535
1749131999.0477607,18.200917440712566,0.022898904979228973
1749131999.0817146,18.21133782260735,0.02096322365105152
1749131999.1151597,18.22147437414778,0.022469818592071533
1749131999.1485596,18.228839901549584,0.02085910551249981
1749131999.1819456,18.235531609668207,0.019943583756685257
1749131999.2155771,18.249620138206772,0.021246712654829025
1749131999.249002,18.257359101933428,0.017902130261063576
1749131999.2824068,18.270865205688395,0.013958905823528767
1749131999.3158529,18.28454698904835,0.012781738303601742
1749131999.3494081,18.29498420653395,0.013235126622021198
1749131999.3828473,18.3020007643377,0.014070273377001286
1749131999.4166434,18.312210574748068,0.015439056791365147
1749131999.4526227,18.319621608021503,0.014273145236074924
1749131999.4863117,18.333512642080088,0.012701255269348621
1749131999.5197172,18.34445074101981,0.010124209336936474
1749131999.5531287,18.35152457455597,0.01100854016840458
1749131999.5865989,18.362093111135373,0.01131691038608551
1749131999.6201174,18.372292712446637,0.009171822108328342
1749131999.6536329,18.383171636641464,0.010983356274664402
1749131999.6872003,18.39370228959743,0.009427892975509167
1749131999.7293332,18.407822642705273,0.010557820089161396
1749131999.7630413,18.418403076177228,0.008967002853751183
1749131999.7968812,18.42894922504032,0.010480642318725586
1749131999.830369,18.436009974036388,0.010452449321746826
1749131999.8637774,18.450129489606248,0.010205240920186043
1749131999.8975325,18.460405644967825,0.011707116849720478
1749131999.9309297,18.471392199654186,0.011416075751185417
1749131999.9642973,18.477801775024517,0.011122864671051502
1749131999.997834,18.48503463151823,0.011918569914996624
1749132000.031238,18.490380408189022,0.011879177764058113
1749132000.0646386,18.49189582241057,0.011856800876557827
1749132000.0980513,18.49720477613183,0.012089185416698456
1749132000.1314695,18.499591130541216,0.01212172769010067
1749132000.1648698,18.504118547355116,0.012106547132134438
1749132000.1982884,18.508625342345205,0.012305358424782753
1749132000.2317061,18.5160984877462,0.012586502358317375
1749132000.2652154,18.52481063426475,0.012331371195614338
1749132000.3001356,18.53196377405548,0.013020048849284649
1749132000.3335407,18.54211687762541,0.01228375919163227
1749132000.36696,18.552186525881382,0.012700972147285938
1749132000.4003732,18.56625685108489,0.012347816489636898
1749132000.433828,18.573688533790662,0.01232033222913742
1749132000.467388,18.58432932667202,0.01165398396551609
1749132000.500794,18.594651915763198,0.012482956983149052
1749132000.5341985,18.604970973236032,0.012388432398438454
1749132000.5676122,18.615643010340218,0.012160017155110836
1749132000.601064,18.623113566468653,0.01191931962966919
1749132000.6347775,18.637329476654827,0.011191330850124359
1749132000.6713417,18.644437958554064,0.010632953606545925
1749132000.704765,18.655106363729296,0.010299213230609894
1749132000.7384324,18.66185915921101,0.009920709766447544
1749132000.7719603,18.669342937238554,0.00871851947158575
1749132000.8053718,18.683601541742817,0.008311123587191105
1749132000.8388405,18.690696976347827,0.006463749799877405
1749132000.8722878,18.704478117380926,0.0038904426619410515
1749132000.9061928,18.715467751093705,0.0017803473165258765
1749132000.940089,18.726128318546067,0.0009189261472783983
1749132000.9735456,18.733170583656932,-0.002844666363671422
1749132001.0069432,18.739869325164488,-0.005085528362542391
1749132001.0403397,18.75438521385548,-0.00817869883030653
1749132001.073795,18.765072329120258,-0.010554132051765919
1749132001.1072037,18.775299235275316,-0.013402246870100498
1749132001.1405957,18.78266011519135,-0.017037708312273026
1749132001.1739948,18.79332305614243,-0.019669439643621445
1749132001.2075107,18.79687142462675,-0.022135470062494278
1749132001.2409146,18.81140792622285,-0.02518659085035324
1749132001.2743175,18.821690962945375,-0.02883158251643181
1749132001.3077154,18.835537838287927,-0.033090684562921524
1749132001.3411584,18.846177099405654,-0.03657694160938263
1749132001.3746066,18.853623293898895,-0.03913908451795578
1749132001.4081407,18.86747909510573,-0.043191347271203995
1749132001.4415503,18.871378010081173,-0.04689158871769905
1749132001.4749203,18.885561782724327,-0.04940016567707062
1749132001.5083227,18.896206890903137,-0.0526341088116169
1749132001.5417414,18.906828756118976,-0.05681583285331726
1749132001.5751688,18.910392270379894,-0.05878893658518791
1749132001.608583,18.92093388276557,-0.06500652432441711
1749132001.6419837,18.928317961473706,-0.0684150904417038
1749132001.6776035,18.938596527747187,-0.07286304980516434
1749132001.711012,18.95242736687958,-0.07700607180595398
1749132001.744498,18.963390599489287,-0.08206431567668915
1749132001.7781572,18.97362939337329,-0.0873144268989563
1749132001.8115876,18.98462447819862,-0.09182672947645187
1749132001.8450785,18.994872281616463,-0.09675712883472443
1749132001.8790069,19.002284452213374,-0.10243982821702957
1749132001.9124942,19.01676443742622,-0.10998032242059708
1749132001.9458945,19.0266713532941,-0.11495932936668396
1749132001.9792986,19.034079170577588,-0.11898783594369888
1749132002.012703,19.051703285423283,-0.12706924974918365
1749132002.046365,19.059861572487513,-0.13192465901374817
1749132002.079773,19.0729214331619,-0.13763892650604248
1749132002.113388,19.083515408122445,-0.14319577813148499
1749132002.1467988,19.090535195678314,-0.14958852529525757
1749132002.180231,19.1047091904877,-0.15455257892608643
1749132002.2135966,19.11528834866733,-0.16035214066505432
1749132002.2469923,19.125829965500618,-0.16705460846424103
1749132002.2806032,19.137163100866744,-0.17271722853183746
1749132002.3139856,19.143162893089464,-0.17861872911453247
1749132002.3475127,19.150554562423732,-0.18283329904079437
1749132002.3809204,19.164331626017983,-0.1883045881986618
1749132002.4147422,19.175284730618174,-0.19420534372329712
1749132002.4527838,19.18619889404488,-0.20279374718666077
1749132002.4870126,19.19962329935265,-0.2081780731678009
1749132002.5204206,19.207015560337542,-0.21266257762908936
1749132002.5539324,19.21761872685969,-0.21826131641864777
1749132002.5883052,19.228152823070065,-0.22512230277061462
1749132002.621766,19.23524324373587,-0.22863154113292694
1749132002.6551354,19.246182410599687,-0.23471498489379883
1749132002.6885982,19.25638852502096,-0.2409985214471817
1749132002.7219965,19.263460363124604,-0.2467382252216339
1749132002.7554905,19.277566654791425,-0.2529135048389435
1749132002.7890143,19.288156162217952,-0.25901252031326294
1749132002.8224528,19.298411408643606,-0.2645440399646759
1749132002.8593986,19.305836715911536,-0.2703930139541626
1749132002.8929644,19.31640642200809,-0.27676448225975037
1749132002.9263647,19.326990042089875,-0.28079935908317566
1749132002.9597824,19.33757529963392,-0.28687697649002075
1749132002.99321,19.347822171324264,-0.2924976646900177
1749132003.0266292,19.35875555142693,-0.29883238673210144
1749132003.0602334,19.369358398694317,-0.30457907915115356
1749132003.0936375,19.37324206485034,-0.3087279200553894
1749132003.1269984,19.38313154537404,-0.31424397230148315
1749132003.1634455,19.397599991249628,-0.3220965564250946
1749132003.1968753,19.40818684679738,-0.3260924220085144
1749132003.2302718,19.421965275892752,-0.3337453305721283
1749132003.2637703,19.43256257852891,-0.3396764099597931
1749132003.2971778,19.43644769410542,-0.3438088297843933
1749132003.3305988,19.450605106450457,-0.3490496575832367
1749132003.3641179,19.460843368125513,-0.3545669615268707
1749132003.3976514,19.468233520094106,-0.35898274183273315
1749132003.4310822,19.48239915706388,-0.3656857907772064
1749132003.464607,19.489466455112986,-0.36919716000556946
1749132003.498053,19.496526063326296,-0.37491706013679504
1749132003.5314732,19.507090853936575,-0.3808569312095642
1749132003.565271,19.52124252473654,-0.38578149676322937
1749132003.5986767,19.532572077081998,-0.3909027874469757
1749132003.6320865,19.539269703988616,-0.39618873596191406
1749132003.6656575,19.55307202966117,-0.40099820494651794
1749132003.6990705,19.56362402088806,-0.40708932280540466
1749132003.732504,19.571080177841065,-0.4113355875015259
1749132003.7659092,19.584514884613636,-0.41635218262672424
