timestamp,encoder_distance,yaw_true
1748622873.7794893,-11.437239020009471,3.122451066970825
1748622875.4208243,-11.437167853411056,3.1224281787872314
1748622875.4774716,-11.437118278184354,3.1228764057159424
1748622875.5109503,-11.435194886184345,3.1225805282592773
1748622875.5446231,-11.431654834678895,3.1219263076782227
1748622875.578567,-11.423623345895539,3.121173143386841
1748622875.6120105,-11.414711782688004,3.120936632156372
1748622875.645573,-11.40781462407753,3.1199631690979004
1748622875.6795676,-11.39760793324563,3.1192269325256348
1748622875.7130136,-11.390662585653349,3.119049072265625
1748622875.746465,-11.380503598498857,3.1178970336914062
1748622875.7799113,-11.36957938855991,3.117103338241577
1748622875.8133194,-11.362861636238204,3.1170246601104736
1748622875.8467228,-11.351881371084376,3.116081714630127
1748622875.8801236,-11.337684682851274,3.1153972148895264
1748622875.913594,-11.32702649950165,3.1153905391693115
1748622875.947003,-11.316367629856929,3.1145198345184326
1748622875.9803998,-11.309613002050392,3.1143405437469482
1748622876.0151703,-11.298593370493169,3.114210844039917
1748622876.0485709,-11.287932246631438,3.11379075050354
1748622876.0819619,-11.281179885401952,3.113281488418579
1748622876.1153615,-11.270160680915202,3.1133739948272705
1748622876.1487646,-11.259856973454834,3.1127007007598877
1748622876.18229,-11.24528953738702,3.1125853061676025
1748622876.2156851,-11.234985700732622,3.1122243404388428
1748622876.249116,-11.223971962264528,3.112260103225708
1748622876.282571,-11.213313627780941,3.1123251914978027
1748622876.3167715,-11.20301153844227,3.1119110584259033
1748622876.3501713,-11.195906842075145,3.1118903160095215
1748622876.3835745,-11.185249765382197,3.1119282245635986
1748622876.4169743,-11.174238152147321,3.1118500232696533
1748622876.4506361,-11.163227079071305,3.1116557121276855
1748622876.4841928,-11.1532817821084,3.111740827560425
1748622876.5179207,-11.142270828820832,3.111675977706909
1748622876.5513287,-11.13481169830397,3.1118948459625244
1748622876.584782,-11.124155533380359,3.112307548522949
1748622876.6182294,-11.113855362682358,3.112985849380493
1748622876.6517766,-11.103553815617918,3.1131906509399414
1748622876.6853151,-11.09254106638925,3.113403558731079
1748622876.71876,-11.08188590244621,3.1140024662017822
1748622876.7521584,-11.07513495512389,3.113848924636841
1748622876.7858472,-11.06447164345318,3.114790201187134
1748622876.819311,-11.05735920931074,3.114734172821045
1748622876.8527567,-11.042781899481637,3.115018367767334
1748622876.8863652,-11.036029879608622,3.115563154220581
1748622876.9200094,-11.024659019116086,3.116147994995117
1748622876.953421,-11.01080185399796,3.1163947582244873
1748622876.986868,-10.99978476253383,3.1169419288635254
1748622877.0202925,-10.98947136254769,3.116673231124878
1748622877.0542982,-10.97844337541835,3.117832660675049
1748622877.0877674,-10.967749502560268,3.1174631118774414
1748622877.1211941,-10.957398801779979,3.1184961795806885
1748622877.1545987,-10.947531932718922,3.1185498237609863
1748622877.1880052,-10.941138063789715,3.118471145629883
1748622877.2218833,-10.936299330914315,3.118806838989258
1748622877.2553012,-10.93201312252897,3.119136095046997
1748622877.288698,-10.928320158375675,3.118558168411255
1748622877.3221304,-10.92497347521061,3.118656873703003
1748622877.3555613,-10.921528275709745,3.119231700897217
1748622877.3890278,-10.918355338274496,3.118811845779419
1748622877.4224725,-10.914887019500224,3.1191375255584717
1748622877.4559925,-10.91176996165742,3.1189122200012207
1748622877.489404,-10.90854548907454,3.119241714477539
1748622877.5228508,-10.905334790601357,3.1192128658294678
1748622877.556283,-10.902123677273622,3.1190707683563232
1748622877.589687,-10.898909326751047,3.1184804439544678
1748622877.623149,-10.895789357572982,3.118377685546875
1748622877.6565907,-10.892337439184017,3.1174347400665283
1748622877.6900516,-10.889206889163367,3.1174395084381104
1748622877.723503,-10.885980696496295,3.1178975105285645
1748622877.7569244,-10.882870999581232,3.1177098751068115
1748622877.7903543,-10.8794493866788,3.1179752349853516
1748622877.8239326,-10.876251202575586,3.1170549392700195
1748622877.8573499,-10.873149801680496,3.1174168586730957
1748622877.8907604,-10.869935145276246,3.11631178855896
1748622877.9241624,-10.866659771221983,3.117048501968384
1748622877.9575887,-10.863140747704538,3.1168057918548584
1748622877.9909885,-10.858277180535577,3.1161866188049316
1748622878.0245187,-10.854708118052837,3.114203691482544
1748622878.05792,-10.852051316081589,3.114713430404663
1748622878.091325,-10.848328413742967,3.1125123500823975
1748622878.1247418,-10.844611039982233,3.1114068031311035
1748622878.158144,-10.839689668617707,3.1109721660614014
1748622878.1915436,-10.837268223838604,3.11025333404541
1748622878.2249537,-10.833685434422502,3.108769655227661
1748622878.2583501,-10.83008091673655,3.1091222763061523
1748622878.2919369,-10.826292871185721,3.108628511428833
1748622878.3253412,-10.8242102510157,3.1082170009613037
1748622878.358738,-10.821939985130651,3.107253074645996
1748622878.3921452,-10.81856872208064,3.1066908836364746
1748622878.4260092,-10.816350397669297,3.1058688163757324
1748622878.4594533,-10.81300308116543,3.1054837703704834
1748622878.492923,-10.809754732738897,3.1037442684173584
1748622878.526405,-10.806628954679661,3.1030664443969727
1748622878.559878,-10.80334913439627,3.103039503097534
1748622878.5932965,-10.801069785347948,3.1013917922973633
1748622878.626696,-10.79822869951278,3.101186752319336
1748622878.6601253,-10.795365146393408,3.1020796298980713
1748622878.6935658,-10.792472427106572,3.100938081741333
1748622878.7269533,-10.790444920050119,3.1007022857666016
1748622878.7603612,-10.787633191073185,3.09902286529541
1748622878.7938263,-10.783889266007787,3.0995280742645264
1748622878.8272402,-10.782075100457789,3.0979132652282715
1748622878.8606706,-10.779201573855223,3.0980355739593506
1748622878.8941035,-10.776544969118078,3.097059965133667
1748622878.9275236,-10.773851518582129,3.096445322036743
1748622878.9609432,-10.772112084538401,3.0966286659240723
1748622878.9944777,-10.76959705570506,3.096193790435791
1748622879.027719,-10.767150248045935,3.0952742099761963
1748622879.0611336,-10.764567665009025,3.095395088195801
1748622879.094548,-10.76222145963454,3.0940606594085693
1748622879.128008,-10.759764270172418,3.0944178104400635
1748622879.1616323,-10.757338466228203,3.0933544635772705
1748622879.1950197,-10.75479771692572,3.093615770339966
1748622879.2285628,-10.752623398146195,3.093447208404541
1748622879.261963,-10.750357307279243,3.092345952987671
1748622879.2953675,-10.748002904705706,3.0926969051361084
1748622879.328773,-10.74587213740402,3.092254161834717
1748622879.362187,-10.744421745437682,3.091367483139038
1748622879.3955956,-10.741527621752732,3.0908708572387695
1748622879.4289954,-10.739384801627507,3.0911545753479004
1748622879.4624166,-10.73726155064553,3.0900728702545166
1748622879.4958177,-10.735248736085932,3.0899808406829834
1748622879.52922,-10.73382633138939,3.090099334716797
1748622879.5628142,-10.731817257416587,3.089235544204712
1748622879.5963984,-10.72982770452435,3.0895438194274902
1748622879.6298091,-10.72790257995056,3.0898208618164062
1748622879.6632555,-10.726089975307941,3.0898263454437256
1748622879.6974382,-10.724803466522388,3.088855743408203
1748622879.7308557,-10.722340362996443,3.089285135269165
1748622879.7642581,-10.7205311465454,3.087790012359619
1748622879.7977383,-10.718831456482198,3.088010787963867
1748622879.8311586,-10.71651033945622,3.0876083374023438
1748622879.8646033,-10.714860917071976,3.085919141769409
1748622879.898262,-10.713272397845227,3.087094783782959
1748622879.9316616,-10.711029148452427,3.0868499279022217
1748622879.965071,-10.709505089989309,3.086080312728882
1748622879.9985,-10.707925466744994,3.0863523483276367
1748622880.0319085,-10.70636029324613,3.086477041244507
1748622880.0653107,-10.704873731210478,3.0860700607299805
1748622880.0987456,-10.7033501095051,3.0852742195129395
1748622880.1321483,-10.70176795325021,3.0855579376220703
1748622880.1656823,-10.700262644546358,3.084592819213867
1748622880.1991289,-10.698756575597253,3.0850369930267334
1748622880.2325325,-10.697276477523907,3.084055185317993
1748622880.2659335,-10.695796743886039,3.0842957496643066
1748622880.2993774,-10.69438291611693,3.084040641784668
1748622880.3329644,-10.693039507394461,3.083214044570923
1748622880.3663847,-10.691680868260992,3.0831496715545654
1748622880.3997908,-10.689878254716369,3.0833234786987305
1748622880.4331946,-10.688468463460389,3.082282066345215
1748622880.4665742,-10.687144211883314,3.082365036010742
1748622880.4999847,-10.685853805388104,3.081437349319458
1748622880.5334034,-10.684554533325274,3.0817558765411377
1748622880.566836,-10.683237769335149,3.0808262825012207
1748622880.6003394,-10.682041478353314,3.0814294815063477
1748622880.6338131,-10.680744911341346,3.080200433731079
1748622880.6672783,-10.679465560364168,3.0806822776794434
1748622880.7007053,-10.678238180942177,3.080127000808716
1748622880.734713,-10.67708862513275,3.0796549320220947
1748622880.768172,-10.675900893054264,3.079238176345825
1748622880.8015504,-10.674908203624083,3.079423427581787
1748622880.8349648,-10.673795449656811,3.078573703765869
1748622880.8686042,-10.67262927106438,3.0788254737854004
1748622880.9019642,-10.671108904495211,3.077812671661377
1748622880.9353647,-10.669943680894399,3.0782647132873535
1748622880.9687717,-10.668946133755941,3.0775022506713867
1748622881.0021775,-10.667932326922624,3.078108787536621
1748622881.0355823,-10.666857515540636,3.077233076095581
1748622881.0689902,-10.665549979194033,3.077782392501831
1748622881.102627,-10.664870311962856,3.0768940448760986
1748622881.1361382,-10.663832300768972,3.0778205394744873
1748622881.1695788,-10.662736405672536,3.0768532752990723
1748622881.20299,-10.661656897536359,3.077953338623047
1748622881.237528,-10.661314028477042,3.077946662902832
1748622881.2709446,-10.660357424323811,3.07757306098938
1748622881.3055506,-10.659409725683162,3.0777244567871094
1748622881.3389716,-10.65885074182202,3.0777294635772705
1748622881.3723712,-10.65829163547095,3.077744483947754
1748622881.405812,-10.657441694560264,3.077695369720459
1748622881.439223,-10.656856086666613,3.077709913253784
1748622881.4726126,-10.656011853268588,3.0777034759521484
1748622881.6798174,-10.655302928704652,3.077697992324829
1748622881.713301,-10.655294001334536,3.077831745147705
1748622881.7467265,-10.653275768564127,3.0799660682678223
1748622881.7801404,-10.649674968774612,3.0767757892608643
1748622881.8135798,-10.644337728568864,3.0681345462799072
1748622881.8471522,-10.63774899005003,3.0609843730926514
1748622881.8805676,-10.628527873178149,3.0507123470306396
1748622881.9139705,-10.621575940718122,3.04276967048645
1748622881.947384,-10.614035037289737,3.03467059135437
1748622881.9816012,-10.60448099761167,3.026383399963379
1748622882.0150092,-10.597085649469932,3.0156829357147217
1748622882.0484364,-10.589429814422507,3.0068421363830566
1748622882.0819602,-10.582505158305144,2.998548984527588
1748622882.1153667,-10.574582219339442,2.9905285835266113
1748622882.1488872,-10.567398164976156,2.9822280406951904
1748622882.1823976,-10.559962580544141,2.9736502170562744
1748622882.215967,-10.54981025828659,2.96523118019104
1748622882.2493782,-10.542545654165655,2.9579405784606934
1748622882.2828329,-10.534949711573379,2.9504575729370117
1748622882.32505,-10.524965671172298,2.942018508911133
1748622882.3665042,-10.513152827257299,2.93080735206604
1748622882.4164083,-10.504014238134983,2.91795015335083
1748622882.4504094,-10.494225122335234,2.909895658493042
1748622882.4839292,-10.487103935944416,2.9019644260406494
1748622882.5173638,-10.479472744936027,2.890662908554077
1748622882.5551143,-10.46960176953645,2.879648447036743
1748622882.5935857,-10.459721724925473,2.871368646621704
1748622882.628375,-10.452307543472559,2.8600575923919678
1748622882.6679497,-10.442173466437609,2.8491644859313965
