timestamp,encoder_distance,yaw_true
1748789874.156851,-12.659257052615265,1.5824825763702393
1748789874.281522,-12.659251736563084,1.5824815034866333
1748789874.3387377,-12.659248618427082,1.5825388431549072
1748789874.3942904,-12.655045320737823,1.5824428796768188
1748789874.4277842,-12.64824505977268,1.5825388431549072
1748789874.4612954,-12.639228992460922,1.5823280811309814
1748789874.4948032,-12.633157050978962,1.5823192596435547
1748789874.5282123,-12.623453291200889,1.582291603088379
1748789874.5616448,-12.616232749904592,1.5821632146835327
1748789874.595064,-12.602253160523292,1.5822962522506714
1748789874.6284895,-12.591670620654783,1.5822153091430664
1748789874.6619084,-12.581404565547272,1.582098126411438
1748789874.6953073,-12.570408012160332,1.5822570323944092
1748789874.7287111,-12.559758187572415,1.5817465782165527
1748789874.7621152,-12.549104424617504,1.5819969177246094
1748789874.795646,-12.538094574000665,1.5814993381500244
1748789874.8290062,-12.527793728948295,1.5817477703094482
1748789874.8624356,-12.516782806573987,1.5813482999801636
1748789874.8958414,-12.506481168457736,1.581580400466919
1748789874.9292955,-12.495470203746375,1.58124840259552
1748789874.962699,-12.485169063054457,1.5810688734054565
1748789874.9961457,-12.47486816120052,1.5812199115753174
1748789875.029904,-12.463501328695267,1.581123948097229
1748789875.0633307,-12.449648488965517,1.5806351900100708
1748789875.0969849,-12.438992935559947,1.580566644668579
1748789875.1308901,-12.42833802790819,1.58037531375885
1748789875.1643555,-12.417682895909758,1.580176830291748
1748789875.1979358,-12.407027837011366,1.5800632238388062
1748789875.2313583,-12.396372908172724,1.5798691511154175
1748789875.264812,-12.38536277667378,1.579552173614502
1748789875.298327,-12.374706813415662,1.5796743631362915
1748789875.332032,-12.363695945538261,1.5793691873550415
1748789875.3654451,-12.353749707226466,1.579527497291565
1748789875.3995926,-12.346646183461925,1.5792428255081177
1748789875.4330077,-12.335989934695833,1.579025149345398
1748789875.4664295,-12.325688714263093,1.579088568687439
1748789875.4998343,-12.314677837683737,1.5788308382034302
1748789875.5333424,-12.304019421467688,1.5784401893615723
1748789875.5668764,-12.293359001119628,1.578696846961975
1748789875.6003184,-12.282700275860076,1.578365445137024
1748789875.633888,-12.27239693565736,1.578415870666504
1748789875.667293,-12.261384730425442,1.5780137777328491
1748789875.7007093,-12.25463510111057,1.5781302452087402
1748789875.7341185,-12.240071826336488,1.577907919883728
1748789875.7675285,-12.229415950499561,1.5776482820510864
1748789875.8009365,-12.222311661269426,1.5778744220733643
1748789875.8343422,-12.211656225304598,1.5775374174118042
1748789875.8677468,-12.201001353340363,1.5775729417800903
1748789875.9011493,-12.190346477925775,1.5774821043014526
1748789875.9346025,-12.179691448972914,1.5774273872375488
1748789875.9680166,-12.168681107042254,1.5775240659713745
1748789876.001427,-12.15838064738565,1.5772825479507446
1748789876.0348651,-12.147724602170445,1.577043056488037
1748789876.0683,-12.137068068178888,1.5770994424819946
1748789876.10184,-12.126766293460257,1.5772703886032104
1748789876.1352499,-12.115754766239434,1.576951026916504
1748789876.1686828,-12.104737697573325,1.5766472816467285
1748789876.202057,-12.098341023763872,1.577131986618042
1748789876.2357101,-12.08732565222686,1.5769340991973877
1748789876.2690787,-12.07275590024287,1.5772172212600708
1748789876.3025084,-12.06599967746687,1.5765321254730225
1748789876.335921,-12.055966089632085,1.577635645866394
1748789876.369358,-12.048870745844694,1.5771763324737549
1748789876.4030354,-12.043246695754954,1.5771034955978394
1748789876.4364455,-12.038741514610011,1.577704668045044
1748789876.4698508,-12.034826520350412,1.5771623849868774
1748789876.5032704,-12.031216440343895,1.5777889490127563
1748789876.5367715,-12.027670177365586,1.5773191452026367
1748789876.5701778,-12.023241211718327,1.5777910947799683
1748789876.6035886,-12.021063560699917,1.57786226272583
1748789876.636995,-12.017820696957623,1.5779391527175903
1748789876.670404,-12.014619947137222,1.5771480798721313
1748789876.7039905,-12.010346911137688,1.5770494937896729
1748789876.7374136,-12.007236829898224,1.5776246786117554
1748789876.7708576,-12.003900576485378,1.5770822763442993
1748789876.8042684,-12.00066921446468,1.5780677795410156
1748789876.8377328,-11.997443560761129,1.5775303840637207
1748789876.8711894,-11.994222105470342,1.5776443481445312
1748789876.9046004,-11.99111887440263,1.5772758722305298
1748789876.9380057,-11.986843887896123,1.5768659114837646
1748789876.9714751,-11.983639592635672,1.5767570734024048
1748789877.0049324,-11.980330394627103,1.5767817497253418
1748789877.0393076,-11.97819224482066,1.575814127922058
1748789877.0727928,-11.97494903602176,1.5760592222213745
1748789877.1065958,-11.971706748892284,1.5751309394836426
1748789877.139992,-11.968452366522675,1.5752336978912354
1748789877.1733985,-11.965112315642443,1.5745402574539185
1748789877.2068646,-11.963043912422773,1.5747915506362915
1748789877.240298,-11.959761705030193,1.5739226341247559
1748789877.2737155,-11.956376107181226,1.573917269706726
1748789877.3071187,-11.952750283048289,1.5728281736373901
1748789877.3405643,-11.950269722188663,1.5726127624511719
1748789877.374014,-11.946520093701844,1.5726619958877563
1748789877.4074244,-11.942809353972613,1.5720574855804443
1748789877.4409037,-11.939151159264826,1.5708117485046387
1748789877.4745584,-11.935613842638544,1.570898175239563
1748789877.5079575,-11.930743465250197,1.5697020292282104
1748789877.5414336,-11.92722035705598,1.5701713562011719
1748789877.5748377,-11.923823897589712,1.5691680908203125
