timestamp,encoder_distance,yaw_true
1749307845.1454654,8.760300447921882,-1.535742163658142
1749307845.2141025,8.76030243463769,-1.5357424020767212
1749307845.2475076,8.76030386564821,-1.5357427597045898
1749307845.2812328,8.76169597953203,-1.5358586311340332
1749307845.3146002,8.766649171045941,-1.53827965259552
1749307845.3480167,8.773911585930044,-1.5446431636810303
1749307845.381496,8.782771941229136,-1.5480051040649414
1749307845.4157522,8.792470382453663,-1.553019404411316
1749307845.4491487,8.802638324783814,-1.5596959590911865
1749307845.4825056,8.813359306605543,-1.5650688409805298
1749307845.5159404,8.82358369756058,-1.569122314453125
1749307845.5493503,8.837786452731011,-1.572624683380127
1749307845.5827942,8.848398427412688,-1.5767972469329834
1749307845.616207,8.858662717461675,-1.5809662342071533
1749307845.6496801,8.86933693925102,-1.5847358703613281
1749307845.6833541,8.880010274873404,-1.5862548351287842
1749307845.716766,8.891010337945392,-1.590378999710083
1749307845.7501907,8.898116774922636,-1.5912100076675415
1749307845.7836215,8.909113046789221,-1.5939220190048218
1749307845.8170228,8.915486491005026,-1.5972483158111572
1749307845.8504305,8.926539575810079,-1.5986367464065552
1749307845.8838434,8.936869861055923,-1.60080885887146
1749307845.9172,8.947901373581663,-1.6031509637832642
1749307845.950605,8.958246736712454,-1.6034398078918457
1749307845.9840326,8.968923894798454,-1.605957269668579
1749307846.0174334,8.980682965063743,-1.6074382066726685
1749307846.0508344,8.990651961696555,-1.6080212593078613
1749307846.0843534,9.00132544963013,-1.6092956066131592
1749307846.1177623,9.008442661820292,-1.6101100444793701
1749307846.1512213,9.019118166658306,-1.6106981039047241
1749307846.1845853,9.029781770953818,-1.6119225025177002
1749307846.2181897,9.03689481831461,-1.612635612487793
1749307846.2516015,9.051110129494145,-1.6134101152420044
1749307846.2850404,9.061415162890071,-1.6143205165863037
1749307846.3184335,9.072432631881291,-1.6150163412094116
1749307846.3518434,9.083101688934184,-1.6159802675247192
1749307846.3853364,9.09377644610687,-1.6160539388656616
1749307846.4190173,9.104450790593887,-1.6174448728561401
1749307846.4524317,9.115161767549937,-1.6168489456176758
1749307846.4858358,9.121940920491957,-1.6176878213882446
1749307846.5192373,9.132988726972748,-1.6178842782974243
1749307846.5526397,9.14366598660293,-1.618165373802185
1749307846.58605,9.154334253494044,-1.6184155941009521
1749307846.6195936,9.164646148795073,-1.6181981563568115
1749307846.6530263,9.175669544882316,-1.6179858446121216
1749307846.6864288,9.182429325315944,-1.6181299686431885
1749307846.7198305,9.193453693089152,-1.6182212829589844
1749307846.753257,9.204474771989291,-1.618468165397644
1749307846.786657,9.214787262856008,-1.6185349225997925
1749307846.8200765,9.229018440573903,-1.6180644035339355
1749307846.8534813,9.24005805281831,-1.6185694932937622
1749307846.886878,9.250406771530933,-1.617788314819336
1749307846.9202812,9.262178290317031,-1.6184452772140503
1749307846.9537108,9.272152852868032,-1.6179481744766235
1749307846.9871275,9.280996977507066,-1.6187092065811157
1749307847.020666,9.287981608195334,-1.6179512739181519
1749307847.0541332,9.29300594808793,-1.618110179901123
1749307847.0876498,9.297510521838399,-1.6182811260223389
1749307847.1210651,9.30136936670066,-1.6180496215820312
1749307847.1547449,9.304920280614498,-1.618458867073059
