timestamp,encoder_distance,yaw_true
1748791235.6033013,-8.448638291950365,-2.8631174564361572
1748791235.7197769,-8.448614082370309,-2.863274574279785
1748791235.809281,-8.44840430477579,-2.8615779876708984
1748791235.8483875,-8.446458760237709,-2.8641512393951416
1748791235.8817894,-8.441030466870103,-2.869506597518921
1748791235.9167745,-8.43584455140305,-2.874138355255127
1748791235.950339,-8.42740273863489,-2.8811070919036865
1748791235.9850416,-8.417820780142643,-2.889092206954956
1748791236.0184593,-8.411142255672,-2.8940916061401367
1748791236.0518668,-8.39747901308027,-2.902322769165039
1748791236.0852742,-8.386368830177748,-2.9129104614257812
1748791236.118783,-8.373097148587554,-2.9233295917510986
1748791236.1521947,-8.361828558108831,-2.9304425716400146
1748791236.1855927,-8.351589680532092,-2.9370322227478027
1748791236.2190282,-8.341727202754193,-2.94172739982605
1748791236.2525625,-8.331166710134827,-2.948850631713867
1748791236.2860372,-8.32023418320966,-2.955932140350342
1748791236.3194478,-8.313171794125005,-2.962503671646118
1748791236.3528533,-8.3064701744774,-2.966982364654541
1748791236.3864307,-8.295551553657479,-2.971565008163452
1748791236.4198794,-8.284603185413072,-2.9781618118286133
1748791236.4533286,-8.273637523297289,-2.9860119819641113
1748791236.4867358,-8.263730540485302,-2.9915754795074463
1748791236.520161,-8.247770931217145,-2.997802734375
1748791236.553562,-8.23860276654137,-3.003479242324829
1748791236.5869713,-8.227944676957266,-3.0079643726348877
1748791236.6203775,-8.221226435380492,-3.0115396976470947
1748791236.6538973,-8.210976731618755,-3.016674041748047
1748791236.6879559,-8.20018958469899,-3.021831512451172
1748791236.7215283,-8.193260592432578,-3.024567127227783
1748791236.7551785,-8.188181475635389,-3.0271172523498535
1748791236.7886639,-8.183780228914749,-3.028116226196289
1748791236.8221352,-8.18007347196355,-3.030573606491089
1748791236.8556528,-8.176604693366007,-3.031873941421509
1748791236.889061,-8.173085152093543,-3.033801794052124
1748791236.922561,-8.169939707912555,-3.0351979732513428
1748791236.956905,-8.165748033088208,-3.0363690853118896
1748791236.992001,-8.162607326672845,-3.038813591003418
1748791237.02547,-8.160461619426274,-3.0398683547973633
1748791237.058896,-8.157355564319126,-3.0411176681518555
1748791237.0923107,-8.154074152756802,-3.0430843830108643
1748791237.1257758,-8.149769408291247,-3.043931245803833
1748791237.159188,-8.14659713933155,-3.045775890350342
1748791237.1926038,-8.143509233719062,-3.047550678253174
1748791237.2260227,-8.140265988516017,-3.049135446548462
1748791237.2594383,-8.137069838751316,-3.050967216491699
1748791237.2928247,-8.1338625039821,-3.0524380207061768
1748791237.327,-8.130016447761712,-3.053727865219116
1748791237.3607373,-8.12736026281088,-3.055492877960205
1748791237.3942997,-8.124151362076965,-3.0566835403442383
1748791237.4276996,-8.120958865020327,-3.0584609508514404
1748791237.4612749,-8.117695688859934,-3.0592737197875977
1748791237.49478,-8.115304430354694,-3.0613932609558105
1748791237.5281787,-8.111443786678281,-3.062954902648926
1748791237.561587,-8.107305477568971,-3.0653016567230225
1748791237.595108,-8.103369512215814,-3.0666840076446533
1748791237.6284664,-8.099177455383803,-3.069279670715332
1748791237.6618872,-8.09523478179352,-3.070502996444702
1748791237.6952856,-8.090086904296399,-3.0729148387908936
1748791237.7286825,-8.087349614275,-3.074883222579956
1748791237.7620819,-8.08362650422708,-3.0768585205078125
1748791237.7954817,-8.079721775391684,-3.079052209854126
1748791237.8288975,-8.075966685583376,-3.080571413040161
1748791237.8623033,-8.0723149294626,-3.0826704502105713
1748791237.895716,-8.068771345029454,-3.0844457149505615
1748791237.929169,-8.065239177033149,-3.0869064331054688
1748791237.9627862,-8.062720206060336,-3.0879690647125244
1748791237.9962804,-8.05836488858193,-3.0907490253448486
1748791238.029736,-8.054843929669223,-3.093191385269165
1748791238.0631368,-8.052575940214743,-3.0945489406585693
1748791238.0970666,-8.049351523298673,-3.096017599105835
1748791238.1304448,-8.046125507949784,-3.0983150005340576
1748791238.1639023,-8.042844474851968,-3.100492477416992
1748791238.1973035,-8.038620404105203,-3.101499080657959
1748791238.2307124,-8.03558299701634,-3.104032039642334
1748791238.2656887,-8.033403858060353,-3.105212926864624
1748791238.2990909,-8.029461498214355,-3.10790753364563
1748791238.3324935,-8.02638642274084,-3.108999252319336
1748791238.366415,-8.024427163547829,-3.110682487487793
1748791238.3998218,-8.020577014910259,-3.113076686859131
1748791238.4332821,-8.017787655637967,-3.1145050525665283
1748791238.4667532,-8.014842633941749,-3.1154983043670654
1748791238.5001597,-8.0120961002617,-3.1177620887756348
1748791238.5336397,-8.00919351107383,-3.1182568073272705
1748791238.5674043,-8.005699517432147,-3.1201157569885254
1748791238.600829,-8.003027878967961,-3.1213362216949463
1748791238.6346679,-8.00051296944397,-3.1233091354370117
1748791238.6680746,-7.99711941464458,-3.1238887310028076
1748791238.7014747,-7.995478641401728,-3.125617504119873
1748791238.7349272,-7.992855557368702,-3.1255929470062256
1748791238.7683759,-7.989641321342569,-3.1275076866149902
1748791238.8020172,-7.987178039282916,-3.128380537033081
1748791238.8354454,-7.985061702439429,-3.1286895275115967
1748791238.8689723,-7.982825092220334,-3.1304574012756348
1748791238.9025283,-7.9804903333954025,-3.131032943725586
1748791238.9359484,-7.978287084070452,-3.132143974304199
1748791238.9693093,-7.976092698101421,-3.1324658393859863
1748791239.002722,-7.974033284737215,-3.1333248615264893
1748791239.0361474,-7.97187536530047,-3.1342766284942627
1748791239.0695636,-7.969793021391545,-3.1343064308166504
1748791239.1030378,-7.967738396041262,-3.1346442699432373
1748791239.1372404,-7.965700464494471,-3.1354167461395264
1748791239.1706529,-7.963768772319099,-3.1373586654663086
1748791239.204081,-7.961727772814299,-3.136655569076538
1748791239.2374887,-7.959917371674591,-3.138493537902832
1748791239.2708967,-7.957834941164971,-3.1378109455108643
1748791239.3044398,-7.9559725764311,-3.13818097114563
1748791239.3378382,-7.953671478266385,-3.1392173767089844
1748791239.3712392,-7.9518857486461485,-3.13930344581604
1748791239.4046826,-7.950140785374542,-3.14044451713562
1748791239.4382844,-7.94828963663423,-3.1402652263641357
1748791239.4717226,-7.946552485097687,-3.1408514976501465
1748791239.505125,-7.944907794573361,-3.140882730484009
1748791239.5385485,-7.943234975549868,-3.14123797416687
1748791239.5720491,-7.9421558285797325,3.1411914825439453
1748791239.6054776,-7.940548118724791,3.141117811203003
1748791239.638996,-7.938902475997664,3.1406121253967285
1748791239.672395,-7.937403879642837,3.1403372287750244
1748791239.706025,-7.9353765527880125,3.1397969722747803
1748791239.7394862,-7.9338545868152215,3.1399741172790527
1748791239.7729132,-7.9323729957861895,3.1390349864959717
1748791239.8063564,-7.930952410333595,3.1387765407562256
1748791239.839763,-7.929450286899954,3.1388723850250244
1748791239.8732028,-7.928022676428739,3.1381444931030273
1748791239.9066184,-7.926618289808432,3.1379451751708984
1748791239.9400854,-7.925245300532438,3.1376357078552246
1748791239.974179,-7.923469597476622,3.1374988555908203
1748791240.007658,-7.922164400422258,3.136781692504883
1748791240.0453944,-7.9212987734727935,3.1368014812469482
1748791240.078804,-7.920025501063927,3.1366727352142334
